id,eventDate,startTime,isHome,result,opponent.id,opponent.imgUrl,opponent.name,season,school,schoolId,sport,sportId,school.shortname,school.score,opponent.score,result.margin,points.total
U7kFfZ9_Tei6pKZ-n3ULT,2019-01-22,19:15:00,False,61 - 55,YPq7rSFqF15CC9ZO3G14_,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,61,55,6,116
BTnPtpeiQdOGQEEJ9wj6n,2019-01-25,19:15:00,True,64 - 47,u3N2ErSjZ3yoLn3HodIBw,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,64,47,17,111
KnVveNg2TLNWWIz9vGJXp,2019-02-08,19:15:00,True,64 - 18,SL6MXJgTAdQOBsC_vccWu,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,64,18,46,82
wfSt37aKziI1FcfShnaun,2019-02-11,17:30:00,True,67 - 29,IYspPlqI8_E-Ms8s97W4V,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,67,29,38,96
pjF4JcVrjqPzybsS9sbcT,2019-02-12,17:30:00,False,53 - 45,UPX2msCYlnUdlYFzYng6F,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/P73s_NZdcw3wDGFbXb0e5.jpg,Bethesda-Chevy Chase High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,53,45,8,98
kiuYHay6td0EeqK_cScDr,2019-02-15,19:15:00,True,47 - 46,jr8EpE_IXIckK-gw4CWsu,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,47,46,1,93
8ByU7G-FwKL1h0HmHIyvU,2019-02-22,19:15:00,False,58 - 50,nyG9varKFZPOy22qcfU9y,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2018-2019,Sherwood High School,sd7xKSsZeD3qwUGlFWjVy,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Sherwood,58,50,8,108
txl8Fu3RC1GCG28SKvzBE,2018-12-07,17:30:00,True,51 - 7,uBdVMW3Qjo55Tiwvq0QSl,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,51,7,44,58
oYMweVJfWinGVcyCBThA1,2018-12-27,17:30:00,True,44 - 41,I9CihacAQU_dn3HLupTg-,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,44,41,3,85
n2MDS-HuZUpdc5tv9g7to,2019-01-11,19:15:00,True,53 - 44,8DC5DKmZBySJcQKFEkTNP,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,53,44,9,97
-4ZpRPN82FvJrfQ3a3ClG,2019-01-15,17:30:00,False,71 - 23,9sZwRLStA5yl8uvooKQmO,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,71,23,48,94
EvTd6oERuPrmRt2YO8THr,2019-01-16,19:15:00,False,58 - 34,l6V_FYPL4DHxZlbjQw1D3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,58,34,24,92
LVSvupXZLVzje64vjqvCu,2019-01-22,19:15:00,False,62 - 36,hwPhasjBCFS7ykg3GCpQm,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,62,36,26,98
HtsM-fNtYZwFcawpEvCBO,2019-01-28,19:15:00,True,65 - 30,rEyplGUzmw4XuRBzmKJSb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,65,30,35,95
HQUTGsh9hvmGOtVIH_Bpp,2019-02-12,18:00:00,False,49 - 41,0nz9YDfmHNlZheb3f7lAj,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,49,41,8,90
AHgU9XxrAGuptMWs4sGUc,2019-03-01,18:00:00,True,64 - 52,JXhBZICYuI5CM5F2G6i-H,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,64,52,12,116
UBt2h6TCQMAot36nWBpkK,2019-03-05,18:00:00,False,50 - 48,xpFtFweOu2z2uU-AyuLxq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2018-2019,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,50,48,2,98
GUNCz7ZSQrZORSlUSMjWK,2016-12-06,19:15:00,False,81 - 46,TbENnakmjMzTxe0w-IHPl,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,81,46,35,127
EQpEH06P3BAgUryvu_byP,2016-12-09,19:15:00,True,60 - 34,Dk-bgN2KAR-QDXndWbBNw,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,60,34,26,94
nTT5Pc8qdT-9NvtDMkIh9,2016-12-16,19:15:00,False,60 - 52,YN0Ce4zfkC9cXUIemJi1R,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,60,52,8,112
oSioMktnn6KfTuQ1urGs5,2016-12-21,17:30:00,False,55 - 52,qfuOOcPbGXz5hY-mxE1IE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,55,52,3,107
byLfmgAMdmmcoHnieqGyi,2017-01-10,17:30:00,True,65 - 34,8GDIQR_0B6ArXl8znQ_oA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,65,34,31,99
9lpxlOb6yDXT4BgU-r1Va,2017-01-17,19:15:00,False,57 - 54,JSVLYvTWC5Ol0WT8navny,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,57,54,3,111
mTvQbPkbqkGsbGLym37Jh,2017-01-23,18:00:00,False,64 - 34,sP9iommMw63qEe742JCwg,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,64,34,30,98
EO5qU0VbXvmW8zFE00atA,2017-01-25,19:15:00,True,72 - 17,xAi_0UYTzy6NEdK7eR0Xm,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,72,17,55,89
pnSLTa0MIf_DeJ4e_FFNt,2017-02-07,19:15:00,False,57 - 31,ZutgAwNaPe6KKI_s_Jmxc,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,57,31,26,88
Qenx6y1inG2fR9stA0y34,2017-02-24,19:15:00,True,58 - 52,Ywhk1nvYqlXMjMEdZ457l,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2016-2017,Wootton High School,mE2C7u4uGCXGt1Fuc3hEA,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wootton,58,52,6,110
0RYeKXrUnyjjcrxvlby6l,2014-12-09,19:00:00,True,57 - 44,kEjo-pAD2ewLpII0mNBuC,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,57,44,13,101
N-WcO7QxEuVIq88L618_p,2014-12-15,19:00:00,False,47 - 29,0ITcY5igf0fKt4jJPUnAF,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,47,29,18,76
QtFY_QE3npGYB__sA-lgl,2014-12-17,19:00:00,True,51 - 19,Cy0pSKg6-9srShc-jaGJh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,51,19,32,70
CDPh-TQh9KDygyo5f25am,2014-12-19,19:00:00,True,52 - 44,ZRmQo2LUp4J99xwq6fXzQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,52,44,8,96
S2rgOx9SaHobNTjqjr3zP,2015-01-16,17:15:00,True,68 - 16,wbpniLnmHgFPdyyJBVYA4,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,68,16,52,84
iHplkZ53O8Z2ggAyP7_zz,2015-01-20,19:00:00,True,37 - 34,HBOC-UB-KFp6tKuF8EGoi,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,37,34,3,71
vD5gxI8jLzT3bWYFY_itc,2015-01-23,19:00:00,True,63 - 23,g66qvXX8x29XxSxCQqJcK,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,63,23,40,86
ihy6664P5Uj_DkvxZELkr,2015-01-29,19:00:00,False,36 - 30,qNvrG2nrmEKp5egypy3_E,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,36,30,6,66
Bo64OwzZBDadPp9b_w4ME,2015-02-06,17:15:00,False,67 - 13,C4A-D4Q7g_jlV2XCJ18Jh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,67,13,54,80
8kNYXaFnrSxD1A6UsYwtJ,2015-02-10,17:15:00,False,60 - 19,dLRzVbJyQe4x-pDdx09Jd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,60,19,41,79
mHnShYPkkVWTcX4whxrOi,2015-02-13,17:15:00,False,46 - 21,Dbi_0ipP9GhmAG4nqAPnV,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,46,21,25,67
rhqlHevX4BIlP4oc7MMY7,2015-02-21,10:15:00,False,57 - 49,XT6vTOLsbDQSfDBS28fxO,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2014-2015,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,57,49,8,106
s4aSEaqraElgRkqfUrnur,2015-12-04,19:15:00,True,56 - 43,mKv2H_cZ1YlwlCX7aH661,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,56,43,13,99
Ot0UU2o9HOs8TMvNefhld,2015-12-08,19:15:00,True,40 - 24,x43lVoMRCub0wt73P02ze,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,40,24,16,64
SgNqC8BGrB22gbpu0GkX6,2015-12-16,19:15:00,False,40 - 24,CxpL_j3fX5WlJveYPyeiC,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,40,24,16,64
bttWcsRcymLyaXW46XGDd,2015-12-18,19:15:00,True,64 - 37,N-6qJ0b4LHkmbVXZI1Wyd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,64,37,27,101
zetRiUZkgFFR_IUkYYbUU,2015-12-21,19:15:00,True,39 - 27,r15W6RKnie3AIYA3-ANvN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,39,27,12,66
_BoGzO8pWQnXOTFXcZMm5,2016-01-15,19:15:00,False,75 - 21,wNAghTmf4soSfJT-nMmct,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,75,21,54,96
SgvixZiq3knf8M6tMFtQ0,2016-01-21,19:15:00,True,69 - 27,tRNhuJPVcp-h7iM5NF-_U,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,69,27,42,96
biPQUYiuCd-S0X17WeAPT,2016-02-08,19:15:00,True,48 - 41,RzXqrVu_nzECJgZuhHDkG,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,48,41,7,89
MbeSGWRvahxwonVFBVxGA,2016-02-09,17:30:00,True,67 - 11,hodFQi8ayqkLryXEP8fIa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,67,11,56,78
pCmPGDL07JD1USreADSB0,2016-02-17,18:00:00,False,62 - 30,d4CeHNJ8_A9yaLKlFV0PX,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,62,30,32,92
ZIS8U7DuOpS_cP7854wC3,2016-02-20,14:30:00,False,50 - 24,Skc8GmyVAGjG3lZssFFMp,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,50,24,26,74
c9jxpxa2sCfHJuytwxstK,2016-02-27,13:00:00,True,66 - 21,TfI-OiXJQyjh0XFut3ajc,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Damascus High School,C5BxtiJ2Z4BRjeHllYBQS,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Damascus,66,21,45,87
gMJv7wiC1JLEs3LeaIO9I,2022-12-19,19:15:00,True,31 - 29,rYmqYJlgCuO2wN_zkQ66X,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2022-2023,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,31,29,2,60
6aBH_KnwBxqvZXkoeyz2f,2014-01-04,17:15:00,False,32 - 20,CDYNbAOqbTDe8vy15WefE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2013-2014,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,32,20,12,52
JojSQSazxHwvj1EwAyxxC,2014-01-23,19:00:00,False,58 - 50,jgC_GZmnc1lNOa9AD6HFH,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/ml2B5x_HB373f2i7FF7hF.jpg,Clarksburg High School,2013-2014,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,58,50,8,108
eX6KG9XT794f8oidBbgMf,2014-01-24,19:00:00,True,52 - 48,86JpFjtIMzmua5AMqQkBb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2013-2014,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,52,48,4,100
oQkkTg5b92xtUGP4SVBwt,2014-02-21,17:15:00,True,55 - 26,Nfc_3yrUMqfcJL-NqHQNn,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2013-2014,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,55,26,29,81
RfOkONFcvmMtSOct8pxTn,2014-02-25,17:15:00,True,47 - 28,Ca4h7z_HJNw0Wr6DecVPp,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2013-2014,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,47,28,19,75
azEAb5Q3CIbInfqMH0GJc,2016-12-06,19:15:00,True,50 - 32,6rHjDK1ZdgWLdkKV4gpeT,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,50,32,18,82
ZlVIfaTz8lfwde-DwvdHy,2016-12-09,19:15:00,True,55 - 21,d6dhpuACGgcHxVdjxJ1eH,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,55,21,34,76
GT0E8xgyjrADJ1H4ORvbZ,2016-12-14,19:15:00,True,50 - 40,GwD4zfQKhz8QBK2dpyml7,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,50,40,10,90
RygUU0yuS0JcHb9D8eb-V,2017-01-06,17:30:00,True,60 - 24,N5rNdzJGTJashZV7Uge9f,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,60,24,36,84
hDoljGNocYYH5Wpc6DEhH,2017-01-10,17:30:00,False,40 - 32,Nx7zSEjde95C8Dqr36rHx,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,40,32,8,72
leEvrFdrmRvbfhhTV9RSl,2017-01-13,17:30:00,True,48 - 36,ygDbvsJnYPZPKQowNLJH2,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,48,36,12,84
fe4jwk2eNaVDuCpAgBcwa,2017-01-17,17:30:00,False,54 - 44,RKfiRdFCQQ-rj-9flfEXQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,54,44,10,98
7sLYDRepBGkukXEvLshqs,2017-01-19,19:15:00,False,50 - 34,zYv9vRwGg1TzKZmto7_XR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,50,34,16,84
QPZmmBv7aKHjXBE6RHP3d,2017-01-23,19:15:00,True,52 - 38,oGI-E_0QAimUzMswdRXVy,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2016-2017,Blair High School,oaXnJhMeoaDUQEiV860hp,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blair,52,38,14,90
